year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2021,9,1020.2650187813135,879.4859907771745,868.1408,0.0,0.0,0.0
2021,10,877.5006767575137,750.7965435998138,894.036,186.0325904758251,20.39831035919135,67.37623724702595
2021,11,500.33426766258003,492.2734623476815,864.0241,395.9586451789448,43.416518111726404,143.4060749750963
2021,12,473.72512179799566,458.4548361871698,892.8,466.65408597393036,51.16821118135202,169.01015208385968
2022,1,824.4521102600761,743.8634560349064,892.8,186.52247033780245,20.45202525633799,67.55365918002548
2022,2,745.9071282968883,632.5641075945663,806.4,181.0195731708031,19.848637409079288,65.56065083604976
2022,3,1179.9742246614624,877.4804686548906,891.6,48.63253872913237,5.332515211527673,17.613459335045945
2022,4,976.4211693962742,779.70290997651,864.0,130.22926741690983,14.279524936064675,47.16570357669847
2022,5,1041.9220335365162,869.9880806899948,896.4784,53.209884650493784,5.834417176589231,19.271256734794733
2022,6,1103.7259052278603,879.583074235987,881.6752,26.933318764730885,2.953214776834527,9.754557899241316
2022,7,1138.5961630794518,947.4241057957431,920.8311,0.0,0.0,0.0
2022,8,911.1850471980827,848.3411667821268,911.903,77.32514063450807,8.478633841503079,28.005184506782896
2022,9,878.835009408755,774.0268484880214,866.9318999999999,129.51566418848856,14.201278968036027,46.9072547732099
2022,10,1019.8657497556608,850.8102546583608,894.3995,74.46748379889281,8.16529427619439,26.970214427429948
2022,11,584.7016537202704,547.3530048365251,864.0883,335.13993268340363,36.747799636338115,121.37909576851075
2022,12,308.2020731291871,308.2020731291871,892.8,599.8973692994548,65.77822031792267,217.26745498950217
2023,1,592.6652939283002,591.9431362740597,892.8,339.6731642688575,37.2448645031642,123.02091608620901
2023,2,829.3423352927157,705.6370537333999,806.4,147.6586761207168,16.190644311482107,53.47818878641059
2023,3,948.2477432634831,750.0309602173774,891.6,177.95326935242983,19.51241988513485,64.45011416605146
2023,4,832.5361441841617,766.9249084114124,864.0,105.5036150486581,11.568378843054617,38.210705875544036
2023,5,806.8264835633597,765.4306031782145,893.1886,156.98207898253915,17.212947256857362,56.854886393862195
2023,6,893.4459304337765,785.969704310176,870.8294999999999,127.63040350724738,13.994561788075371,46.22446166364289
2023,7,1168.66210747355,945.2007073072859,919.4191,0.0,0.0,0.0
2023,8,1092.5484743234485,895.3764072799097,911.3964,24.717757278926772,2.710280403391094,8.952138302109976
2023,9,1032.265429378921,869.7143272802738,872.5131,46.324274628295925,5.079416077664027,16.777465226223605
2023,10,914.792731776457,789.9387837191298,895.1318,104.54748341314207,11.463539847932246,37.8644194977156
2023,11,452.4030621902365,445.4281681858556,864.0,465.86670467577574,51.081875512694715,168.72498275405223
2023,12,548.1887556988967,534.4163590267212,892.8,390.3160123880364,42.797808375881196,141.36245796881968
