time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-10-24 05:00:00+00:00,6.08,95.8,0.0,0.0,0.0,290.5,1.79,54.0,93010.0
1990-10-24 06:00:00+00:00,6.37,92.35,116.0,373.81,56.0,291.45,1.72,55.0,93010.0
1990-10-24 07:00:00+00:00,8.94,85.95,286.0,612.94,91.0,288.55,1.38,56.0,93060.0
1990-10-24 08:00:00+00:00,12.97,72.1,427.0,706.55,113.0,278.3,0.97,56.0,93040.0
1990-10-24 09:00:00+00:00,16.51,56.6,528.0,755.58,127.0,282.15,0.21,40.0,93010.0
1990-10-24 10:00:00+00:00,18.03,51.0,579.0,789.59,128.0,291.05,0.76,254.0,93010.0
1990-10-24 11:00:00+00:00,18.61,51.15,573.0,801.01,122.0,297.65,1.45,256.0,92960.0
1990-10-24 12:00:00+00:00,18.71,53.0,512.0,791.16,111.0,299.95,1.72,261.0,92930.0
1990-10-24 13:00:00+00:00,18.49,53.0,390.0,708.59,102.0,300.95,1.66,268.0,92890.0
1990-10-24 14:00:00+00:00,18.01,56.85,236.0,591.84,77.0,300.35,1.52,269.0,92900.0
1990-10-24 15:00:00+00:00,16.94,63.05,68.0,320.76,35.0,298.8,0.97,256.0,92890.0
1990-10-24 16:00:00+00:00,15.28,75.1,0.0,0.0,0.0,295.3,0.69,256.0,92890.0
1990-10-24 17:00:00+00:00,14.95,69.9,0.0,0.0,0.0,292.6,0.28,294.0,92920.0
1990-10-24 18:00:00+00:00,14.27,74.95,0.0,0.0,0.0,290.65,0.55,34.0,92940.0
1990-10-24 19:00:00+00:00,12.47,74.7,0.0,0.0,0.0,286.2,1.1,58.0,92940.0
1990-10-24 20:00:00+00:00,10.07,86.0,0.0,0.0,0.0,284.85,1.45,62.0,92940.0
1990-10-24 21:00:00+00:00,8.63,92.4,0.0,0.0,0.0,282.95,1.59,62.0,92950.0
1990-10-24 22:00:00+00:00,7.74,95.8,0.0,0.0,0.0,280.8,1.59,59.0,92930.0
1990-10-24 23:00:00+00:00,7.15,95.8,0.0,0.0,0.0,279.45,1.59,59.0,92900.0
1990-10-25 00:00:00+00:00,6.82,95.8,0.0,0.0,0.0,278.5,1.59,59.0,92890.0
1990-10-25 01:00:00+00:00,6.61,92.35,0.0,0.0,0.0,278.2,1.52,59.0,92870.0
1990-10-25 02:00:00+00:00,6.51,92.35,0.0,0.0,0.0,277.7,1.52,59.0,92830.0
1990-10-25 03:00:00+00:00,6.49,92.35,0.0,0.0,0.0,278.65,1.52,60.0,92820.0
1990-10-25 04:00:00+00:00,6.35,92.35,0.0,0.0,0.0,278.3,1.52,60.0,92820.0
1990-10-25 05:00:00+00:00,6.17,92.3,0.0,0.0,0.0,277.9,1.59,60.0,92800.0
1990-10-25 06:00:00+00:00,6.62,92.35,110.0,345.41,56.0,277.1,1.45,61.0,92810.0
1990-10-25 07:00:00+00:00,10.55,89.25,277.0,583.31,94.0,281.75,0.62,62.0,92850.0
1990-10-25 08:00:00+00:00,14.74,67.35,419.0,686.69,117.0,286.8,0.28,127.0,92850.0
1990-10-25 09:00:00+00:00,16.1,60.75,521.0,749.15,127.0,291.25,0.69,222.0,92810.0
1990-10-25 10:00:00+00:00,16.95,58.7,572.0,785.84,127.0,297.25,1.38,243.0,92800.0
1990-10-25 11:00:00+00:00,17.35,56.75,566.0,795.58,122.0,299.4,1.86,250.0,92750.0
1990-10-25 12:00:00+00:00,17.3,56.75,505.0,785.01,111.0,307.3,2.07,256.0,92690.0
1990-10-25 13:00:00+00:00,16.97,56.75,383.0,702.24,101.0,316.2,2.07,255.0,92650.0
1990-10-25 14:00:00+00:00,16.3,62.95,230.0,583.51,76.0,316.4,1.93,248.0,92650.0
1990-10-25 15:00:00+00:00,15.36,72.45,63.0,294.92,34.0,323.95,1.17,241.0,92640.0
1990-10-25 16:00:00+00:00,13.87,86.35,0.0,0.0,0.0,308.1,0.76,237.0,92650.0
1990-10-25 17:00:00+00:00,13.44,83.35,0.0,0.0,0.0,307.9,0.34,192.0,92670.0
1990-10-25 18:00:00+00:00,12.79,89.4,0.0,0.0,0.0,310.8,0.55,133.0,92690.0
1990-10-25 19:00:00+00:00,12.16,95.95,0.0,0.0,0.0,296.65,0.62,123.0,92660.0
1990-10-25 20:00:00+00:00,11.74,99.4,0.0,0.0,0.0,317.95,0.69,102.0,92670.0
1990-10-25 21:00:00+00:00,11.15,99.35,0.0,0.0,0.0,299.95,0.83,87.0,92690.0
1990-10-25 22:00:00+00:00,10.23,100.0,0.0,0.0,0.0,312.95,0.97,82.0,92660.0
1990-10-25 23:00:00+00:00,9.78,100.0,0.0,0.0,0.0,327.45,1.03,80.0,92650.0
1990-10-26 00:00:00+00:00,9.64,100.0,0.0,0.0,0.0,333.85,1.03,80.0,92630.0
1990-10-26 01:00:00+00:00,9.69,100.0,0.0,0.0,0.0,344.4,1.03,83.0,92630.0
1990-10-26 02:00:00+00:00,10.01,99.4,0.0,0.0,0.0,353.55,0.97,87.0,92610.0
1990-10-26 03:00:00+00:00,9.89,99.4,0.0,0.0,0.0,344.1,1.03,80.0,92590.0
1990-10-26 04:00:00+00:00,9.75,100.0,0.0,0.0,0.0,342.55,1.17,75.0,92550.0
1990-10-26 05:00:00+00:00,9.72,99.4,0.0,0.0,0.0,347.95,1.03,70.0,92530.0
1990-10-26 06:00:00+00:00,9.71,99.4,91.0,197.16,61.0,337.9,1.03,68.0,92550.0
1990-10-26 07:00:00+00:00,10.51,95.9,213.0,242.47,138.0,337.1,0.9,84.0,92580.0
1990-10-26 08:00:00+00:00,12.1,86.2,320.0,273.45,201.0,327.45,0.83,124.0,92580.0
1990-10-26 09:00:00+00:00,13.93,74.95,466.0,531.52,189.0,317.95,1.24,173.0,92560.0
1990-10-26 10:00:00+00:00,14.91,69.85,503.0,523.7,209.0,317.0,1.52,198.0,92540.0
1990-10-26 11:00:00+00:00,15.56,62.85,441.0,341.68,252.0,326.85,2.07,217.0,92500.0
1990-10-26 12:00:00+00:00,15.55,62.85,357.0,237.42,239.0,328.4,2.21,219.0,92470.0
1990-10-26 13:00:00+00:00,15.21,67.45,341.0,499.05,143.0,336.55,2.07,210.0,92410.0
1990-10-26 14:00:00+00:00,14.91,72.4,188.0,308.58,108.0,340.6,1.86,201.0,92380.0
1990-10-26 15:00:00+00:00,14.43,74.95,51.0,170.47,35.0,343.3,1.59,192.0,92320.0
1990-10-26 16:00:00+00:00,13.45,80.4,0.0,0.0,0.0,319.9,1.31,177.0,92300.0
1990-10-26 17:00:00+00:00,12.33,89.35,0.0,0.0,0.0,305.2,1.45,152.0,92330.0
1990-10-26 18:00:00+00:00,11.44,89.3,0.0,0.0,0.0,308.65,1.59,138.0,92300.0
1990-10-26 19:00:00+00:00,11.28,92.55,0.0,0.0,0.0,318.95,1.79,137.0,92230.0
1990-10-26 20:00:00+00:00,11.59,92.55,0.0,0.0,0.0,340.8,2.14,132.0,92180.0
1990-10-26 21:00:00+00:00,11.58,92.55,0.0,0.0,0.0,342.55,2.21,136.0,92120.0
1990-10-26 22:00:00+00:00,11.71,92.55,0.0,0.0,0.0,355.3,2.41,140.0,92040.0
1990-10-26 23:00:00+00:00,11.69,95.9,0.0,0.0,0.0,365.0,2.41,141.0,91960.0
1990-10-27 00:00:00+00:00,11.67,95.9,0.0,0.0,0.0,367.7,2.55,144.0,91880.0
1990-10-27 01:00:00+00:00,11.5,99.4,0.0,0.0,0.0,365.1,2.62,142.0,91770.0
1990-10-27 02:00:00+00:00,11.33,100.0,0.0,0.0,0.0,370.2,2.28,141.0,91640.0
1990-10-27 03:00:00+00:00,11.32,99.35,0.0,0.0,0.0,370.2,2.28,152.0,91500.0
1990-10-27 04:00:00+00:00,11.72,99.4,0.0,0.0,0.0,369.65,2.28,158.0,91400.0
1990-10-27 05:00:00+00:00,12.37,99.4,0.0,0.0,0.0,372.35,2.62,168.0,91340.0
1990-10-27 06:00:00+00:00,12.67,99.4,31.0,0.0,31.0,368.45,2.69,172.0,91320.0
1990-10-27 07:00:00+00:00,13.62,95.95,201.0,216.46,135.0,374.45,4.21,180.0,91340.0
1990-10-27 08:00:00+00:00,13.8,99.4,36.0,0.0,36.0,375.65,3.17,176.0,91290.0
1990-10-27 09:00:00+00:00,14.08,96.0,81.0,0.0,81.0,375.25,3.31,187.0,91320.0
1990-10-27 10:00:00+00:00,14.78,92.7,119.0,0.0,119.0,380.3,4.76,196.0,91290.0
1990-10-27 11:00:00+00:00,14.63,92.7,90.0,0.0,90.0,366.75,3.93,202.0,91230.0
1990-10-27 12:00:00+00:00,14.73,96.0,50.0,0.0,50.0,370.0,3.1,200.0,91130.0
1990-10-27 13:00:00+00:00,14.13,96.0,65.0,0.0,65.0,374.45,4.28,202.0,91080.0
1990-10-27 14:00:00+00:00,14.68,92.7,110.0,35.34,101.0,378.75,4.62,199.0,91040.0
1990-10-27 15:00:00+00:00,14.69,96.0,26.0,11.18,25.0,379.5,5.38,202.0,90990.0
1990-10-27 16:00:00+00:00,14.88,96.0,0.0,0.0,0.0,379.7,5.45,201.0,91000.0
1990-10-27 17:00:00+00:00,15.1,89.55,0.0,0.0,0.0,361.1,5.52,201.0,91020.0
1990-10-27 18:00:00+00:00,14.73,92.7,0.0,0.0,0.0,360.35,5.59,201.0,91020.0
1990-10-27 19:00:00+00:00,14.39,96.0,0.0,0.0,0.0,374.3,5.45,204.0,90990.0
1990-10-27 20:00:00+00:00,14.08,96.0,0.0,0.0,0.0,369.45,5.17,211.0,90980.0
1990-10-27 21:00:00+00:00,14.15,96.0,0.0,0.0,0.0,367.7,3.38,213.0,90980.0
1990-10-27 22:00:00+00:00,14.12,96.0,0.0,0.0,0.0,367.1,3.24,211.0,90960.0
1990-10-27 23:00:00+00:00,13.55,99.4,0.0,0.0,0.0,361.3,3.03,204.0,90970.0
1990-10-28 00:00:00+00:00,13.23,99.4,0.0,0.0,0.0,342.95,2.9,192.0,90940.0
1990-10-28 01:00:00+00:00,13.56,95.95,0.0,0.0,0.0,356.6,4.14,198.0,90920.0
1990-10-28 02:00:00+00:00,13.43,95.95,0.0,0.0,0.0,368.5,5.03,206.0,90910.0
1990-10-28 03:00:00+00:00,13.31,95.95,0.0,0.0,0.0,350.5,4.9,211.0,90960.0
1990-10-28 04:00:00+00:00,13.14,95.95,0.0,0.0,0.0,352.8,4.9,204.0,91000.0
1990-10-28 05:00:00+00:00,12.89,95.95,0.0,0.0,0.0,349.1,4.41,198.0,91060.0
1990-10-28 06:00:00+00:00,12.83,99.4,9.0,0.0,9.0,356.1,4.21,194.0,91140.0
1990-10-28 07:00:00+00:00,13.15,92.65,73.0,0.0,73.0,353.4,3.52,194.0,91250.0
1990-10-28 08:00:00+00:00,13.03,92.65,242.0,98.6,200.0,372.95,3.38,190.0,91300.0
1990-10-28 09:00:00+00:00,13.2,92.65,137.0,0.0,137.0,371.75,3.31,188.0,91340.0
1990-10-28 10:00:00+00:00,13.51,92.65,112.0,0.0,112.0,338.3,3.17,193.0,91330.0
1990-10-28 11:00:00+00:00,13.6,92.65,226.0,14.72,218.0,348.95,3.38,199.0,91340.0
1990-10-28 12:00:00+00:00,13.3,95.95,47.0,0.0,47.0,343.9,2.83,203.0,91350.0
1990-10-28 13:00:00+00:00,13.53,89.45,67.0,0.0,67.0,351.85,2.69,200.0,91300.0
1990-10-28 14:00:00+00:00,13.01,92.65,117.0,51.98,104.0,351.85,2.34,205.0,91340.0
1990-10-28 15:00:00+00:00,12.95,92.65,39.0,93.96,31.0,360.75,2.28,209.0,91370.0
1990-10-28 16:00:00+00:00,12.26,99.4,0.0,0.0,0.0,343.9,1.59,202.0,91450.0
1990-10-28 17:00:00+00:00,12.16,95.95,0.0,0.0,0.0,359.75,1.86,202.0,91500.0
1990-10-28 18:00:00+00:00,11.41,95.9,0.0,0.0,0.0,340.6,1.59,209.0,91550.0
1990-10-28 19:00:00+00:00,11.5,99.4,0.0,0.0,0.0,350.85,1.45,199.0,91540.0
1990-10-28 20:00:00+00:00,10.94,95.9,0.0,0.0,0.0,351.45,1.86,215.0,91570.0
1990-10-28 21:00:00+00:00,10.69,95.9,0.0,0.0,0.0,356.1,1.31,200.0,91610.0
1990-10-28 22:00:00+00:00,10.1,95.9,0.0,0.0,0.0,327.25,1.1,164.0,91630.0
1990-10-28 23:00:00+00:00,9.65,95.85,0.0,0.0,0.0,320.85,1.31,160.0,91630.0
1990-10-29 00:00:00+00:00,9.19,95.85,0.0,0.0,0.0,308.65,1.66,167.0,91650.0
1990-10-29 01:00:00+00:00,8.67,92.4,0.0,0.0,0.0,328.15,1.86,181.0,91660.0
1990-10-29 02:00:00+00:00,8.16,95.8,0.0,0.0,0.0,308.85,1.86,187.0,91670.0
1990-10-29 03:00:00+00:00,7.7,95.8,0.0,0.0,0.0,314.65,2.21,202.0,91660.0
1990-10-29 04:00:00+00:00,7.18,92.35,0.0,0.0,0.0,296.1,1.66,208.0,91710.0
1990-10-29 05:00:00+00:00,6.53,89.0,0.0,0.0,0.0,286.05,1.24,171.0,91720.0
1990-10-29 06:00:00+00:00,6.48,92.35,51.0,21.48,48.0,298.6,1.38,160.0,91760.0
1990-10-29 07:00:00+00:00,7.44,92.35,25.0,0.0,25.0,311.2,1.59,167.0,91790.0
1990-10-29 08:00:00+00:00,8.35,92.4,57.0,0.0,57.0,309.25,1.93,151.0,91770.0
1990-10-29 09:00:00+00:00,8.61,85.9,344.0,183.46,251.0,301.3,2.21,170.0,91760.0
1990-10-29 10:00:00+00:00,9.14,82.85,218.0,9.14,213.0,303.65,2.41,186.0,91740.0
1990-10-29 11:00:00+00:00,9.49,79.9,75.0,0.0,75.0,305.2,2.69,185.0,91720.0
1990-10-29 12:00:00+00:00,9.28,89.1,116.0,0.0,116.0,321.05,2.34,176.0,91670.0
1990-10-29 13:00:00+00:00,9.24,95.85,344.0,574.91,124.0,306.35,2.21,170.0,91640.0
1990-10-29 14:00:00+00:00,8.61,85.9,102.0,24.42,96.0,314.85,2.97,178.0,91640.0
1990-10-29 15:00:00+00:00,7.9,92.4,54.0,346.08,26.0,332.65,2.14,188.0,91660.0
1990-10-29 16:00:00+00:00,6.62,92.35,0.0,0.0,0.0,319.1,1.17,227.0,91670.0
1990-10-29 17:00:00+00:00,6.27,85.7,0.0,0.0,0.0,325.1,0.0,114.0,91740.0
1990-10-29 18:00:00+00:00,6.11,88.95,0.0,0.0,0.0,311.2,0.69,89.0,91750.0
1990-10-29 19:00:00+00:00,5.24,95.75,0.0,0.0,0.0,285.25,1.03,90.0,91780.0
1990-10-29 20:00:00+00:00,5.01,95.75,0.0,0.0,0.0,279.25,0.9,86.0,91810.0
1990-10-29 21:00:00+00:00,4.45,95.75,0.0,0.0,0.0,268.6,0.9,66.0,91830.0
1990-10-29 22:00:00+00:00,4.13,95.75,0.0,0.0,0.0,275.2,1.03,61.0,91850.0
1990-10-29 23:00:00+00:00,3.86,95.75,0.0,0.0,0.0,278.5,1.17,52.0,91860.0
1990-10-30 00:00:00+00:00,3.8,99.4,0.0,0.0,0.0,280.6,1.24,38.0,91900.0
1990-10-30 01:00:00+00:00,3.9,95.75,0.0,0.0,0.0,286.9,1.24,36.0,91940.0
1990-10-30 02:00:00+00:00,4.27,92.2,0.0,0.0,0.0,304.8,1.24,36.0,91960.0
1990-10-30 03:00:00+00:00,3.8,95.7,0.0,0.0,0.0,274.8,1.24,33.0,91960.0
1990-10-30 04:00:00+00:00,3.71,95.7,0.0,0.0,0.0,286.2,1.17,35.0,92000.0
1990-10-30 05:00:00+00:00,3.43,95.7,0.0,0.0,0.0,276.95,1.17,40.0,92040.0
1990-10-30 06:00:00+00:00,3.81,95.7,85.0,236.2,53.0,284.85,1.03,51.0,92110.0
1990-10-30 07:00:00+00:00,3.92,82.3,215.0,298.24,128.0,262.4,1.1,58.0,92200.0
1990-10-30 08:00:00+00:00,5.61,79.4,324.0,321.5,190.0,269.95,0.55,99.0,92250.0
1990-10-30 09:00:00+00:00,7.3,71.05,426.0,418.16,216.0,255.85,1.17,213.0,92270.0
1990-10-30 10:00:00+00:00,8.39,61.3,475.0,461.15,225.0,268.4,2.21,230.0,92300.0
1990-10-30 11:00:00+00:00,8.95,54.8,443.0,378.4,241.0,269.4,2.62,235.0,92330.0
1990-10-30 12:00:00+00:00,9.0,54.8,278.0,92.07,234.0,274.2,2.76,235.0,92340.0
1990-10-30 13:00:00+00:00,8.62,56.8,153.0,13.22,148.0,286.05,2.62,232.0,92350.0
1990-10-30 14:00:00+00:00,8.22,58.9,183.0,348.14,99.0,279.65,2.34,228.0,92380.0
1990-10-30 15:00:00+00:00,7.61,58.8,50.0,338.76,24.0,274.6,2.07,227.0,92370.0
1990-10-30 16:00:00+00:00,6.73,65.85,0.0,0.0,0.0,252.75,1.52,228.0,92430.0
1990-10-30 17:00:00+00:00,5.66,79.4,0.0,0.0,0.0,260.3,1.1,226.0,92480.0
1990-10-30 18:00:00+00:00,6.24,70.95,0.0,0.0,0.0,265.7,0.55,213.0,92540.0
1990-10-30 19:00:00+00:00,5.81,70.85,0.0,0.0,0.0,265.9,0.48,142.0,92560.0
1990-10-30 20:00:00+00:00,5.49,73.65,0.0,0.0,0.0,270.75,0.69,102.0,92610.0
1990-10-30 21:00:00+00:00,4.57,82.35,0.0,0.0,0.0,270.35,0.9,74.0,92610.0
1990-10-30 22:00:00+00:00,3.96,88.8,0.0,0.0,0.0,268.05,1.03,70.0,92630.0
1990-10-30 23:00:00+00:00,3.61,92.15,0.0,0.0,0.0,266.5,1.03,77.0,92610.0
1990-10-31 00:00:00+00:00,3.57,92.15,0.0,0.0,0.0,276.75,1.03,83.0,92620.0
1990-10-31 01:00:00+00:00,3.6,92.15,0.0,0.0,0.0,283.25,1.03,84.0,92590.0
1990-10-31 02:00:00+00:00,3.48,92.15,0.0,0.0,0.0,276.95,1.17,80.0,92590.0
1990-10-31 03:00:00+00:00,3.38,92.15,0.0,0.0,0.0,280.4,1.24,72.0,92560.0
1990-10-31 04:00:00+00:00,3.59,92.15,0.0,0.0,0.0,293.75,1.31,67.0,92560.0
1990-10-31 05:00:00+00:00,3.41,92.15,0.0,0.0,0.0,283.3,1.38,63.0,92540.0
1990-10-31 06:00:00+00:00,3.55,92.15,68.0,121.84,52.0,279.85,1.38,61.0,92560.0
1990-10-31 07:00:00+00:00,5.04,79.35,226.0,393.28,113.0,289.3,1.17,62.0,92600.0
1990-10-31 08:00:00+00:00,7.41,68.5,231.0,87.33,195.0,291.85,1.1,72.0,92610.0
1990-10-31 09:00:00+00:00,9.47,61.55,366.0,255.26,239.0,288.55,1.24,99.0,92570.0
1990-10-31 10:00:00+00:00,11.19,57.4,457.0,426.14,228.0,292.4,1.79,132.0,92510.0
1990-10-31 11:00:00+00:00,12.27,55.5,417.0,323.19,246.0,298.6,2.21,151.0,92460.0
1990-10-31 12:00:00+00:00,12.49,53.6,293.0,126.79,233.0,297.05,2.41,153.0,92400.0
1990-10-31 13:00:00+00:00,12.73,55.65,112.0,0.0,112.0,301.5,2.69,150.0,92360.0
1990-10-31 14:00:00+00:00,12.28,57.65,89.0,16.88,85.0,314.5,2.55,138.0,92330.0
1990-10-31 15:00:00+00:00,11.44,59.7,6.0,0.0,6.0,307.7,2.28,128.0,92310.0
1990-10-31 16:00:00+00:00,10.96,69.09,0.0,0.0,0.0,350.8,3.15,124.0,92290.0
1990-10-31 17:00:00+00:00,10.66,71.49,0.0,0.0,0.0,348.77,3.02,121.0,92260.0
1990-10-31 18:00:00+00:00,10.37,73.89,0.0,0.0,0.0,346.75,2.89,124.0,92200.0
1990-10-31 19:00:00+00:00,10.07,76.29,0.0,0.0,0.0,344.73,2.76,120.0,92170.0
1990-10-31 20:00:00+00:00,9.77,78.69,0.0,0.0,0.0,342.71,2.63,120.0,92110.0
1990-10-31 21:00:00+00:00,9.47,81.09,0.0,0.0,0.0,340.68,2.5,121.0,92010.0
1990-10-31 22:00:00+00:00,9.18,83.49,0.0,0.0,0.0,338.66,2.37,128.0,91890.0
1990-10-31 23:00:00+00:00,8.88,85.89,0.0,0.0,0.0,336.64,2.25,129.0,91800.0
1990-11-01 00:00:00+00:00,8.58,88.28,0.0,0.0,0.0,334.62,2.12,71.0,92710.0
1990-11-01 01:00:00+00:00,8.28,90.68,0.0,0.0,0.0,332.59,1.99,68.0,92730.0
1990-11-01 02:00:00+00:00,7.99,93.08,0.0,0.0,0.0,330.57,1.86,65.0,92740.0
1990-11-01 03:00:00+00:00,7.69,95.48,0.0,0.0,0.0,328.55,1.73,62.0,92770.0
1990-11-01 04:00:00+00:00,7.39,97.88,0.0,0.0,0.0,326.53,1.6,61.0,92810.0
1990-11-01 05:00:00+00:00,7.09,100.0,0.0,0.0,0.0,324.5,1.47,59.0,92820.0
1990-11-01 06:00:00+00:00,6.8,100.0,76.0,175.15,53.0,322.48,1.34,57.0,92850.0
1990-11-01 07:00:00+00:00,6.5,100.0,225.0,386.32,114.0,320.46,1.21,53.0,92880.0
1990-11-01 08:00:00+00:00,9.9,92.5,398.0,722.89,100.0,331.3,1.1,56.0,92900.0
1990-11-01 09:00:00+00:00,12.7,83.25,509.0,826.09,98.0,327.65,0.76,66.0,92890.0
1990-11-01 10:00:00+00:00,15.15,56.25,551.0,820.64,110.0,300.55,0.69,148.0,92870.0
1990-11-01 11:00:00+00:00,16.18,47.0,541.0,818.37,108.0,285.85,1.17,190.0,92810.0
1990-11-01 12:00:00+00:00,16.51,45.3,485.0,834.68,90.0,283.9,1.38,208.0,92720.0
1990-11-01 13:00:00+00:00,16.19,47.0,251.0,192.72,179.0,293.2,1.72,217.0,92690.0
1990-11-01 14:00:00+00:00,15.31,56.25,120.0,71.74,103.0,302.65,1.72,220.0,92670.0
1990-11-01 15:00:00+00:00,14.35,64.85,15.0,0.0,15.0,310.4,1.17,218.0,92680.0
1990-11-01 16:00:00+00:00,13.05,83.25,0.0,0.0,0.0,318.15,0.76,193.0,92670.0
1990-11-01 17:00:00+00:00,12.43,83.15,0.0,0.0,0.0,324.75,0.83,175.0,92680.0
1990-11-01 18:00:00+00:00,11.91,86.15,0.0,0.0,0.0,326.65,0.76,170.0,92660.0
1990-11-01 19:00:00+00:00,12.04,86.15,0.0,0.0,0.0,329.0,0.76,120.0,92630.0
1990-11-01 20:00:00+00:00,11.74,89.3,0.0,0.0,0.0,337.1,0.83,115.0,92650.0
1990-11-01 21:00:00+00:00,11.71,83.1,0.0,0.0,0.0,337.9,0.83,144.0,92610.0
1990-11-01 22:00:00+00:00,10.99,80.1,0.0,0.0,0.0,339.65,0.9,188.0,92580.0
1990-11-01 23:00:00+00:00,11.24,80.1,0.0,0.0,0.0,339.65,0.48,155.0,92540.0
1990-11-02 00:00:00+00:00,10.59,86.1,0.0,0.0,0.0,341.0,0.55,116.0,92470.0
1990-11-02 01:00:00+00:00,10.29,89.25,0.0,0.0,0.0,344.8,0.69,115.0,92460.0
1990-11-02 02:00:00+00:00,10.31,92.5,0.0,0.0,0.0,350.1,0.55,101.0,92420.0
1990-11-02 03:00:00+00:00,10.23,92.5,0.0,0.0,0.0,347.55,0.62,94.0,92380.0
1990-11-02 04:00:00+00:00,9.83,92.5,0.0,0.0,0.0,333.85,0.83,94.0,92350.0
1990-11-02 05:00:00+00:00,9.35,92.45,0.0,0.0,0.0,316.4,0.76,97.0,92320.0
1990-11-02 06:00:00+00:00,8.99,95.85,96.0,463.98,37.0,310.6,0.9,105.0,92360.0
1990-11-02 07:00:00+00:00,10.72,89.3,253.0,643.22,71.0,323.2,0.69,117.0,92320.0
1990-11-02 08:00:00+00:00,11.9,86.15,374.0,637.74,114.0,323.2,0.97,157.0,92320.0
1990-11-02 09:00:00+00:00,12.89,74.7,433.0,517.38,178.0,320.5,1.31,188.0,92320.0
1990-11-02 10:00:00+00:00,13.77,67.15,466.0,497.48,201.0,326.5,1.93,202.0,92300.0
1990-11-02 11:00:00+00:00,14.29,64.85,441.0,432.86,214.0,319.9,2.28,203.0,92250.0
1990-11-02 12:00:00+00:00,14.66,62.65,423.0,576.13,153.0,322.6,2.48,203.0,92190.0
1990-11-02 13:00:00+00:00,14.54,64.85,268.0,281.72,164.0,321.25,2.83,201.0,92180.0
1990-11-02 14:00:00+00:00,13.91,69.65,174.0,373.8,87.0,324.15,2.83,193.0,92150.0
1990-11-02 15:00:00+00:00,13.27,74.75,23.0,29.11,21.0,346.0,2.76,184.0,92120.0
1990-11-02 16:00:00+00:00,12.5,83.15,0.0,0.0,0.0,320.65,2.34,172.0,92110.0
1990-11-02 17:00:00+00:00,11.98,86.15,0.0,0.0,0.0,322.05,2.34,162.0,92080.0
1990-11-02 18:00:00+00:00,11.7,86.15,0.0,0.0,0.0,324.95,2.41,151.0,92050.0
1990-11-02 19:00:00+00:00,12.02,89.3,0.0,0.0,0.0,350.5,2.76,146.0,91990.0
1990-11-02 20:00:00+00:00,12.06,89.3,0.0,0.0,0.0,351.05,2.97,146.0,91950.0
1990-11-02 21:00:00+00:00,11.95,92.55,0.0,0.0,0.0,356.1,2.83,150.0,91860.0
1990-11-02 22:00:00+00:00,11.95,95.9,0.0,0.0,0.0,353.95,3.1,163.0,91820.0
1990-11-02 23:00:00+00:00,12.11,95.95,0.0,0.0,0.0,364.6,3.38,172.0,91810.0
1990-11-03 00:00:00+00:00,12.36,99.4,0.0,0.0,0.0,366.95,3.52,173.0,91720.0
1990-11-03 01:00:00+00:00,12.96,99.4,0.0,0.0,0.0,369.35,3.24,172.0,91630.0
1990-11-03 02:00:00+00:00,13.59,99.4,0.0,0.0,0.0,362.3,4.21,181.0,91520.0
1990-11-03 03:00:00+00:00,14.13,92.7,0.0,0.0,0.0,358.4,4.62,181.0,91460.0
1990-11-03 04:00:00+00:00,14.3,92.7,0.0,0.0,0.0,366.55,4.0,176.0,91440.0
1990-11-03 05:00:00+00:00,14.18,92.7,0.0,0.0,0.0,360.55,4.48,164.0,91360.0
1990-11-03 06:00:00+00:00,14.29,96.0,33.0,0.0,33.0,368.65,5.79,159.0,91250.0
1990-11-03 07:00:00+00:00,14.35,96.0,27.0,0.0,27.0,376.6,5.66,174.0,91200.0
1990-11-03 08:00:00+00:00,13.98,95.95,34.0,0.0,34.0,380.65,6.69,180.0,91190.0
1990-11-03 09:00:00+00:00,14.4,96.0,43.0,0.0,43.0,376.8,7.17,179.0,91130.0
1990-11-03 10:00:00+00:00,15.17,89.55,111.0,0.0,111.0,379.3,6.69,186.0,91050.0
1990-11-03 11:00:00+00:00,14.99,92.7,56.0,0.0,56.0,381.65,7.93,206.0,90990.0
1990-11-03 12:00:00+00:00,13.71,92.65,59.0,0.0,59.0,374.45,6.83,221.0,91010.0
1990-11-03 13:00:00+00:00,13.01,95.95,68.0,0.0,68.0,349.9,4.41,225.0,91130.0
1990-11-03 14:00:00+00:00,12.52,92.6,110.0,61.24,96.0,314.65,4.14,223.0,91170.0
1990-11-03 15:00:00+00:00,12.31,83.15,22.0,30.87,20.0,307.1,3.1,222.0,91210.0
1990-11-03 16:00:00+00:00,11.48,83.05,0.0,0.0,0.0,317.95,2.07,213.0,91280.0
1990-11-03 17:00:00+00:00,11.12,80.1,0.0,0.0,0.0,307.1,2.07,205.0,91330.0
1990-11-03 18:00:00+00:00,10.0,82.95,0.0,0.0,0.0,300.75,1.59,169.0,91360.0
1990-11-03 19:00:00+00:00,10.2,86.05,0.0,0.0,0.0,297.25,1.59,168.0,91360.0
1990-11-03 20:00:00+00:00,9.18,89.15,0.0,0.0,0.0,300.95,1.66,165.0,91380.0
1990-11-03 21:00:00+00:00,9.1,89.15,0.0,0.0,0.0,310.4,1.86,168.0,91360.0
1990-11-03 22:00:00+00:00,9.04,92.45,0.0,0.0,0.0,303.45,2.14,167.0,91340.0
